threshold,rows,choice_accuracy,baseline_acc,gated_acc,gated_delta,accepts,recoveries,regressions
0.0,519,0.5761078998073218,0.12716763005780346,0.464354527938343,0.3371868978805395,315,180,5
0.5,519,0.5761078998073218,0.12716763005780346,0.464354527938343,0.3371868978805395,315,180,5
0.7,519,0.5761078998073218,0.12716763005780346,0.464354527938343,0.3371868978805395,315,180,5
0.9,519,0.5761078998073218,0.12716763005780346,0.464354527938343,0.3371868978805395,315,180,5
