threshold,rows,choice_accuracy,baseline_acc,gated_acc,gated_delta,accepts,recoveries,regressions
0.0,377,0.4509283819628647,0.14058355437665782,0.41909814323607425,0.27851458885941643,171,105,0
0.5,377,0.4509283819628647,0.14058355437665782,0.41909814323607425,0.27851458885941643,171,105,0
0.7,377,0.4509283819628647,0.14058355437665782,0.41909814323607425,0.27851458885941643,171,105,0
0.9,377,0.4509283819628647,0.14058355437665782,0.41909814323607425,0.27851458885941643,171,105,0
