dropped_seed,dropped_pid,dropped_trials,dropped_contribution,loo_delta,loo_recoveries,loo_regressions
60602,69,8,0,0.0673076923076923,120,1
60602,72,8,0,0.0673076923076923,120,1
60602,74,8,0,0.0673076923076923,120,1
60602,75,8,0,0.0673076923076923,120,1
60602,77,8,0,0.0673076923076923,120,1
60602,79,8,0,0.0673076923076923,120,1
60602,82,8,0,0.0673076923076923,120,1
60602,83,8,0,0.0673076923076923,120,1
60602,84,8,0,0.0673076923076923,120,1
60602,85,8,0,0.0673076923076923,120,1
60602,87,8,0,0.0673076923076923,120,1
60602,91,8,3,0.06561085972850679,117,1
60602,92,8,0,0.0673076923076923,120,1
60602,93,8,0,0.0673076923076923,120,1
60602,94,8,0,0.0673076923076923,120,1
60602,95,8,0,0.0673076923076923,120,1
60602,98,8,1,0.0667420814479638,119,1
60602,99,8,0,0.0673076923076923,120,1
60602,100,8,0,0.0673076923076923,120,1
60602,102,8,0,0.0673076923076923,120,1
60602,103,8,0,0.0673076923076923,120,1
60602,105,8,0,0.0673076923076923,120,1
60602,109,8,0,0.0673076923076923,120,1
60602,110,8,0,0.0673076923076923,120,1
60602,111,8,1,0.0667420814479638,119,1
60602,114,8,0,0.0673076923076923,120,1
60602,117,8,0,0.0673076923076923,120,1
60602,119,8,0,0.0673076923076923,120,1
60602,120,8,0,0.0673076923076923,120,1
60602,121,8,0,0.0673076923076923,120,1
60602,122,8,0,0.0673076923076923,120,1
60602,123,8,0,0.0673076923076923,120,1
60602,124,8,0,0.0673076923076923,120,1
60602,125,8,0,0.0673076923076923,120,1
60602,126,8,0,0.0673076923076923,120,1
60602,127,8,0,0.0673076923076923,120,1
60603,1,8,0,0.0673076923076923,120,1
60603,2,8,0,0.0673076923076923,120,1
60603,3,8,6,0.06391402714932126,114,1
60603,7,8,3,0.06561085972850679,117,1
60603,8,8,0,0.0673076923076923,120,1
60603,9,8,0,0.0673076923076923,120,1
60603,10,8,0,0.0673076923076923,120,1
60603,14,8,0,0.0673076923076923,120,1
60603,15,8,0,0.0673076923076923,120,1
60603,16,8,0,0.0673076923076923,120,1
60603,18,8,0,0.0673076923076923,120,1
60603,19,8,2,0.0661764705882353,118,1
60603,25,8,0,0.0673076923076923,120,1
60603,28,8,0,0.0673076923076923,120,1
60603,29,8,1,0.0667420814479638,119,1
60603,30,8,0,0.0673076923076923,120,1
60603,32,8,0,0.0673076923076923,120,1
60603,35,8,6,0.06391402714932126,114,1
60603,39,8,0,0.0673076923076923,120,1
60603,41,8,0,0.0673076923076923,120,1
60603,42,8,0,0.0673076923076923,120,1
60603,43,8,0,0.0673076923076923,120,1
60603,47,8,0,0.0673076923076923,120,1
60603,49,8,0,0.0673076923076923,120,1
60603,50,8,0,0.0673076923076923,120,1
60603,51,8,0,0.0673076923076923,120,1
60603,53,8,0,0.0673076923076923,120,1
60603,54,8,0,0.0673076923076923,120,1
60603,56,8,0,0.0673076923076923,120,1
60603,57,8,0,0.0673076923076923,120,1
60603,59,8,0,0.0673076923076923,120,1
60603,60,8,0,0.0673076923076923,120,1
60603,61,8,0,0.0673076923076923,120,1
60603,62,8,0,0.0673076923076923,120,1
60603,63,8,0,0.0673076923076923,120,1
60603,65,8,0,0.0673076923076923,120,1
60603,67,8,0,0.0673076923076923,120,1
60603,69,8,0,0.0673076923076923,120,1
60603,70,8,0,0.0673076923076923,120,1
60603,71,8,0,0.0673076923076923,120,1
60603,77,8,0,0.0673076923076923,120,1
60603,78,8,0,0.0673076923076923,120,1
60603,79,8,0,0.0673076923076923,120,1
60603,81,8,0,0.0673076923076923,120,1
60603,82,8,0,0.0673076923076923,120,1
60603,83,8,3,0.06561085972850679,117,1
60603,85,8,0,0.0673076923076923,120,1
60603,86,8,0,0.0673076923076923,120,1
60603,87,8,0,0.0673076923076923,120,1
60603,88,8,0,0.0673076923076923,120,1
60603,90,8,0,0.0673076923076923,120,1
60603,91,8,8,0.06278280542986425,112,1
60603,94,8,2,0.0661764705882353,118,1
60603,95,8,1,0.0667420814479638,119,1
60603,96,8,8,0.06278280542986425,112,1
60603,99,8,0,0.0673076923076923,120,1
60603,101,8,5,0.06447963800904978,115,1
60603,102,8,7,0.06334841628959276,113,1
60603,103,8,0,0.0673076923076923,120,1
60603,104,8,0,0.0673076923076923,120,1
60603,107,8,3,0.06561085972850679,117,1
60603,109,8,0,0.0673076923076923,120,1
60603,110,8,0,0.0673076923076923,120,1
60603,111,8,1,0.0667420814479638,119,1
60603,112,8,0,0.0673076923076923,120,1
60603,113,8,0,0.0673076923076923,120,1
60603,115,8,0,0.0673076923076923,120,1
60603,118,8,0,0.0673076923076923,120,1
60603,119,8,0,0.0673076923076923,120,1
60603,120,8,0,0.0673076923076923,120,1
60603,121,8,0,0.0673076923076923,120,1
60603,122,8,0,0.0673076923076923,120,1
60603,124,8,0,0.0673076923076923,120,1
60603,126,8,0,0.0673076923076923,120,1
