threshold,rows,choice_accuracy,baseline_acc,gated_acc,gated_delta,accepts,recoveries,regressions
0.0,519,0.48747591522157996,0.12716763005780346,0.3737957610789981,0.2466281310211946,219,129,1
0.5,519,0.48747591522157996,0.12716763005780346,0.3737957610789981,0.2466281310211946,219,129,1
0.7,519,0.48747591522157996,0.12716763005780346,0.3737957610789981,0.2466281310211946,219,129,1
0.9,519,0.48747591522157996,0.12716763005780346,0.3737957610789981,0.2466281310211946,219,129,1
